"","height","sex","country","year","weight","bmi"
"519",162.17,"male","Eswatini",1880,55.16,20.97
"520",145.45,"female","Eswatini",1880,54.49,25.76
"521",154.95,"male","Eswatini",1880,50.77,21.15
"522",158.4,"female","Eswatini",1880,64.31,25.63
"523",166.43,"male","Eswatini",1880,57.75,20.85
"524",146.93,"female","Eswatini",1880,55.61,25.76
"525",162.21,"male","Eswatini",1880,55.19,20.98
"526",163.19,"male","Eswatini",1880,55.78,20.95
"527",154.68,"male","Eswatini",1880,50.6,21.15
"528",167.88,"female","Eswatini",1880,71.5,25.37
"529",172.77,"male","Eswatini",1880,61.62,20.64
"530",161.58,"male","Eswatini",1880,54.8,20.99
"531",145.95,"female","Eswatini",1880,54.87,25.76
"532",151.39,"female","Eswatini",1880,58.99,25.74
"533",163.06,"female","Eswatini",1880,67.84,25.51
"534",153.2,"female","Eswatini",1880,60.37,25.72
"535",147.94,"female","Eswatini",1880,56.38,25.76
"536",160.57,"male","Eswatini",1880,54.19,21.02
"537",126.89,"female","Eswatini",1880,40.42,25.1
"538",170.38,"female","Eswatini",1880,73.39,25.28
"539",169.54,"male","Eswatini",1880,59.65,20.75
"540",156.51,"female","Eswatini",1880,62.88,25.67
"541",164.38,"male","Eswatini",1880,56.51,20.91
"542",168.88,"male","Eswatini",1880,59.25,20.77
"543",133.23,"female","Eswatini",1880,45.23,25.48
"544",158.21,"male","Eswatini",1880,52.75,21.07
"545",150.96,"female","Eswatini",1880,58.67,25.74
"546",150.41,"female","Eswatini",1880,58.26,25.75
"547",162.37,"male","Eswatini",1880,55.28,20.97
"548",149.58,"female","Eswatini",1880,57.62,25.75
"549",152.04,"female","Eswatini",1880,59.49,25.74
"550",152.92,"male","Eswatini",1880,49.53,21.18
"551",155.49,"female","Eswatini",1880,62.1,25.69
"552",143.98,"female","Eswatini",1880,53.38,25.75
"553",140.37,"female","Eswatini",1880,50.64,25.7
"554",170.7,"male","Eswatini",1880,60.35,20.71
"555",157.08,"female","Eswatini",1880,63.31,25.66
"556",153.96,"female","Eswatini",1880,60.95,25.71
"557",164.54,"female","Eswatini",1880,68.96,25.47
"558",181.38,"male","Eswatini",1880,66.85,20.32
"559",167.99,"male","Eswatini",1880,58.7,20.8
"560",148.78,"female","Eswatini",1880,57.02,25.76
"561",164.79,"male","Eswatini",1880,56.76,20.9
"562",152.77,"male","Eswatini",1880,49.44,21.18
"563",161.3,"male","Eswatini",1880,54.63,21
"564",154.95,"male","Eswatini",1880,50.77,21.15
"565",157.93,"male","Eswatini",1880,52.58,21.08
"566",152.36,"female","Eswatini",1880,59.73,25.73
"567",153.79,"female","Eswatini",1880,60.82,25.72
"568",166.47,"male","Eswatini",1880,57.78,20.85
"569",163.09,"female","Eswatini",1880,67.87,25.52
"570",153.81,"female","Eswatini",1880,60.83,25.71
"571",167.91,"male","Eswatini",1880,58.65,20.8
"572",168.27,"female","Eswatini",1880,71.8,25.36
"573",156.36,"female","Eswatini",1880,62.76,25.67
"574",163.94,"male","Eswatini",1880,56.24,20.93
"575",157.35,"male","Eswatini",1880,52.23,21.1
"576",157.62,"female","Eswatini",1880,63.72,25.65
"577",163.94,"male","Eswatini",1880,56.24,20.93
"578",153.18,"female","Eswatini",1880,60.35,25.72
"579",157.29,"male","Eswatini",1880,52.19,21.1
"580",166.43,"male","Eswatini",1880,57.76,20.85
"581",162.64,"female","Eswatini",1880,67.52,25.53
"582",169.2,"male","Eswatini",1880,59.44,20.76
"583",154.77,"male","Eswatini",1880,50.66,21.15
"584",157.06,"female","Eswatini",1880,63.29,25.66
"585",150.21,"female","Eswatini",1880,58.1,25.75
"586",161.15,"male","Eswatini",1880,54.54,21
"587",158.57,"male","Eswatini",1880,52.97,21.07
"588",162.23,"male","Eswatini",1880,55.2,20.97
"589",164.97,"male","Eswatini",1880,56.86,20.89
"590",165.8,"male","Eswatini",1880,57.37,20.87
"591",155.78,"female","Eswatini",1880,62.33,25.68
"592",149.33,"male","Eswatini",1880,47.35,21.23
"593",162.21,"male","Eswatini",1880,55.18,20.97
"594",162.06,"male","Eswatini",1880,55.1,20.98
"595",164.46,"male","Eswatini",1880,56.55,20.91
"596",145.9,"female","Eswatini",1880,54.84,25.76
"597",159.06,"male","Eswatini",1880,53.27,21.06
"598",171.32,"female","Eswatini",1880,74.1,25.25
"599",171.53,"male","Eswatini",1880,60.86,20.68
"600",134.41,"female","Eswatini",1880,46.12,25.53
"601",150.89,"female","Eswatini",1880,58.61,25.74
"602",164.27,"female","Eswatini",1880,68.76,25.48
"603",153.92,"male","Eswatini",1880,50.14,21.16
"604",151.4,"male","Eswatini",1880,48.6,21.2
"605",168.23,"male","Eswatini",1880,58.85,20.79
"606",159.14,"female","Eswatini",1880,64.87,25.61
"607",160.04,"male","Eswatini",1880,53.86,21.03
"608",150.13,"male","Eswatini",1880,47.83,21.22
"609",159.49,"male","Eswatini",1880,53.53,21.04
"610",162.64,"female","Eswatini",1880,67.52,25.53
"611",155.94,"male","Eswatini",1880,51.37,21.12
"612",157.84,"male","Eswatini",1880,52.52,21.08
"613",161.12,"male","Eswatini",1880,54.52,21
"614",173.19,"male","Eswatini",1880,61.87,20.63
"615",149.37,"female","Eswatini",1880,57.46,25.75
"616",153.14,"female","Eswatini",1880,60.32,25.72
"617",167.65,"female","Eswatini",1880,71.32,25.37
"618",159.48,"female","Eswatini",1880,65.13,25.61
"619",141.09,"female","Eswatini",1880,51.19,25.72
"620",158.7,"male","Eswatini",1880,53.05,21.06
"621",156.56,"female","Eswatini",1880,62.91,25.67
"622",163.84,"male","Eswatini",1880,56.18,20.93
"623",167.77,"male","Eswatini",1880,58.57,20.81
"624",163.92,"male","Eswatini",1880,56.23,20.93
"625",160.22,"female","Eswatini",1880,65.69,25.59
"626",176.44,"male","Eswatini",1880,63.85,20.51
"627",170,"male","Eswatini",1880,59.93,20.74
"628",160.66,"male","Eswatini",1880,54.24,21.01
"629",169.44,"male","Eswatini",1880,59.59,20.76
"630",149.39,"female","Eswatini",1880,57.48,25.76
"631",163.47,"male","Eswatini",1880,55.95,20.94
"632",164.28,"male","Eswatini",1880,56.44,20.91
"633",151.55,"female","Eswatini",1880,59.12,25.74
"634",171.23,"male","Eswatini",1880,60.68,20.7
"635",155.51,"female","Eswatini",1880,62.12,25.69
"636",173.02,"male","Eswatini",1880,61.76,20.63
"637",148.87,"female","Eswatini",1880,57.09,25.76
"638",154.83,"male","Eswatini",1880,50.69,21.15
"639",139.08,"female","Eswatini",1880,49.66,25.67
"640",160.52,"female","Eswatini",1880,65.91,25.58
"641",174.43,"male","Eswatini",1880,62.63,20.58
"642",151.16,"male","Eswatini",1880,48.46,21.21
"643",152.79,"female","Eswatini",1880,60.06,25.73
"644",170.19,"male","Eswatini",1880,60.04,20.73
"645",153.92,"male","Eswatini",1880,50.14,21.16
"646",154.91,"male","Eswatini",1880,50.74,21.14
"647",164.94,"male","Eswatini",1880,56.85,20.9
"648",148.62,"female","Eswatini",1880,56.9,25.76
"649",152.99,"female","Eswatini",1880,60.21,25.72
"650",154.55,"female","Eswatini",1880,61.39,25.7
"651",159.48,"female","Eswatini",1880,65.13,25.61
"652",153.41,"female","Eswatini",1880,60.53,25.72
"653",164.68,"female","Eswatini",1880,69.07,25.47
"654",156.19,"male","Eswatini",1880,51.52,21.12
"655",159.47,"male","Eswatini",1880,53.52,21.05
"656",151.68,"female","Eswatini",1880,59.22,25.74
"657",163.01,"male","Eswatini",1880,55.68,20.95
"658",156.21,"female","Eswatini",1880,62.65,25.67
"659",162,"male","Eswatini",1880,55.06,20.98
"660",148.61,"female","Eswatini",1880,56.89,25.76
"661",153.13,"female","Eswatini",1880,60.31,25.72
"662",149.34,"female","Eswatini",1880,57.44,25.76
"663",168.78,"male","Eswatini",1880,59.18,20.77
"664",172.7,"male","Eswatini",1880,61.57,20.64
"665",154.59,"female","Eswatini",1880,61.42,25.7
"666",156.88,"female","Eswatini",1880,63.16,25.66
"667",158.53,"female","Eswatini",1880,64.41,25.63
"668",161.81,"male","Eswatini",1880,54.94,20.98
"669",151.04,"female","Eswatini",1880,58.73,25.74
"670",161.04,"male","Eswatini",1880,54.47,21
"671",144.06,"female","Eswatini",1880,53.44,25.75
"672",153.61,"male","Eswatini",1880,49.95,21.17
"673",160.01,"male","Eswatini",1880,53.84,21.03
"674",158.02,"female","Eswatini",1880,64.02,25.64
"675",144.02,"female","Eswatini",1880,53.41,25.75
"676",164.55,"male","Eswatini",1880,56.61,20.91
"677",171.11,"male","Eswatini",1880,60.6,20.7
"678",164.3,"male","Eswatini",1880,56.46,20.92
"679",177.02,"male","Eswatini",1880,64.2,20.49
"680",158.41,"female","Eswatini",1880,64.31,25.63
"681",151.25,"female","Eswatini",1880,58.89,25.74
"682",148.93,"female","Eswatini",1880,57.13,25.76
"683",164.29,"male","Eswatini",1880,56.45,20.91
"684",146.99,"male","Eswatini",1880,45.92,21.25
"685",166.3,"male","Eswatini",1880,57.68,20.86
"686",147.89,"female","Eswatini",1880,56.34,25.76
"687",163.45,"male","Eswatini",1880,55.94,20.94
"688",154.03,"female","Eswatini",1880,61,25.71
"689",153.21,"female","Eswatini",1880,60.37,25.72
"690",158.87,"male","Eswatini",1880,53.15,21.06
"691",165.63,"female","Eswatini",1880,69.79,25.44
"692",169.99,"male","Eswatini",1880,59.92,20.74
"693",155.63,"female","Eswatini",1880,62.21,25.68
"694",152.34,"female","Eswatini",1880,59.72,25.73
"695",143.76,"female","Eswatini",1880,53.21,25.75
"696",168.2,"male","Eswatini",1880,58.83,20.79
"697",159.81,"female","Eswatini",1880,65.38,25.6
"698",171.14,"male","Eswatini",1880,60.62,20.7
"699",154.93,"female","Eswatini",1880,61.68,25.7
"700",166.8,"female","Eswatini",1880,70.68,25.4
"701",163.02,"male","Eswatini",1880,55.68,20.95
"702",154.53,"male","Eswatini",1880,50.51,21.15
"703",158.81,"male","Eswatini",1880,53.11,21.06
"704",151.5,"female","Eswatini",1880,59.08,25.74
"705",170.95,"male","Eswatini",1880,60.5,20.7
"706",163.74,"male","Eswatini",1880,56.12,20.93
"707",164.3,"male","Eswatini",1880,56.46,20.92
"708",157.35,"male","Eswatini",1880,52.23,21.1
"709",161.02,"female","Eswatini",1880,66.29,25.57
"710",149.4,"female","Eswatini",1880,57.49,25.76
"711",149.2,"female","Eswatini",1880,57.33,25.75
"712",158.06,"male","Eswatini",1880,52.66,21.08
"713",162.92,"female","Eswatini",1880,67.74,25.52
"714",169.27,"male","Eswatini",1880,59.48,20.76
"715",157.5,"male","Eswatini",1880,52.32,21.09
"716",156.94,"female","Eswatini",1880,63.21,25.66
"717",172.53,"male","Eswatini",1880,61.47,20.65
"718",152.89,"female","Eswatini",1880,60.14,25.73
"719",157.85,"female","Eswatini",1880,63.89,25.64
"720",170.82,"female","Eswatini",1880,73.72,25.26
"721",170.33,"male","Eswatini",1880,60.13,20.73
"722",161.53,"female","Eswatini",1880,66.69,25.56
"723",163.91,"male","Eswatini",1880,56.22,20.93
"724",164.91,"male","Eswatini",1880,56.83,20.9
"725",147.79,"female","Eswatini",1880,56.27,25.76
"726",162.04,"male","Eswatini",1880,55.08,20.98
"727",168.17,"male","Eswatini",1880,58.81,20.79
"728",150.46,"female","Eswatini",1880,58.29,25.75
"729",142.19,"male","Eswatini",1880,43,21.27
"730",165.4,"male","Eswatini",1880,57.13,20.88
"731",144.12,"female","Eswatini",1880,53.48,25.75
"732",158.56,"male","Eswatini",1880,52.97,21.07
"733",163.06,"female","Eswatini",1880,67.84,25.51
"734",149.61,"male","Eswatini",1880,47.52,21.23
"735",168.07,"male","Eswatini",1880,58.75,20.8
"736",145.08,"female","Eswatini",1880,54.21,25.76
"737",155.66,"male","Eswatini",1880,51.2,21.13
"738",151.89,"female","Eswatini",1880,59.38,25.74
"739",160.36,"male","Eswatini",1880,54.06,21.02
"740",173.18,"male","Eswatini",1880,61.86,20.63
"741",146.06,"female","Eswatini",1880,54.95,25.76
"742",163.74,"male","Eswatini",1880,56.12,20.93
"743",151.79,"female","Eswatini",1880,59.3,25.74
"744",141.2,"female","Eswatini",1880,51.27,25.72
"745",153.63,"female","Eswatini",1880,60.7,25.72
"746",140.79,"female","Eswatini",1880,50.96,25.71
"747",163.58,"male","Eswatini",1880,56.02,20.94
"748",151.78,"male","Eswatini",1880,48.83,21.2
"749",158.41,"male","Eswatini",1880,52.87,21.07
"750",162.83,"male","Eswatini",1880,55.56,20.96
"751",140.72,"female","Eswatini",1980,50.25,25.38
"752",158.69,"female","Eswatini",1980,63.52,25.22
"753",171.66,"male","Eswatini",1980,62.33,21.15
"754",169.01,"male","Eswatini",1980,60.1,21.04
"755",147.43,"female","Eswatini",1980,55.2,25.4
"756",163.75,"male","Eswatini",1980,55.69,20.77
"757",160.75,"male","Eswatini",1980,53.17,20.58
"758",171.05,"male","Eswatini",1980,61.81,21.13
"759",169.09,"female","Eswatini",1980,71.2,24.9
"760",169.28,"male","Eswatini",1980,60.33,21.05
"761",159.32,"female","Eswatini",1980,63.98,25.21
"762",174.27,"male","Eswatini",1980,64.52,21.24
"763",155.5,"male","Eswatini",1980,48.77,20.17
"764",171.67,"male","Eswatini",1980,62.33,21.15
"765",162.14,"female","Eswatini",1980,66.06,25.13
"766",152.65,"female","Eswatini",1980,59.05,25.34
"767",173.24,"male","Eswatini",1980,63.66,21.21
"768",173.56,"male","Eswatini",1980,63.92,21.22
"769",168.42,"male","Eswatini",1980,59.61,21.02
"770",168.3,"male","Eswatini",1980,59.5,21.01
"771",176.65,"male","Eswatini",1980,66.51,21.31
"772",152.48,"female","Eswatini",1980,58.93,25.35
"773",164.11,"female","Eswatini",1980,67.51,25.07
"774",150.12,"female","Eswatini",1980,57.19,25.38
"775",168.24,"male","Eswatini",1980,59.46,21.01
"776",160.38,"female","Eswatini",1980,64.76,25.18
"777",181.47,"male","Eswatini",1980,70.56,21.43
"778",162.92,"female","Eswatini",1980,66.64,25.11
"779",156.51,"male","Eswatini",1980,49.61,20.25
"780",168.57,"male","Eswatini",1980,59.74,21.02
"781",163.43,"female","Eswatini",1980,67.02,25.09
"782",164.33,"male","Eswatini",1980,56.17,20.8
"783",157.21,"female","Eswatini",1980,62.43,25.26
"784",170.23,"male","Eswatini",1980,61.13,21.1
"785",157.31,"female","Eswatini",1980,62.5,25.26
"786",178.08,"male","Eswatini",1980,67.72,21.35
"787",173.06,"male","Eswatini",1980,63.5,21.2
"788",147.71,"female","Eswatini",1980,55.41,25.4
"789",168.03,"female","Eswatini",1980,70.41,24.94
"790",162.47,"female","Eswatini",1980,66.31,25.12
"791",177,"male","Eswatini",1980,66.8,21.32
"792",162.93,"male","Eswatini",1980,55,20.72
"793",156.35,"female","Eswatini",1980,61.79,25.28
"794",162.12,"female","Eswatini",1980,66.05,25.13
"795",161.48,"female","Eswatini",1980,65.58,25.15
"796",171.35,"female","Eswatini",1980,72.86,24.82
"797",159.82,"male","Eswatini",1980,52.39,20.51
"798",164.75,"female","Eswatini",1980,67.99,25.05
"799",169.2,"male","Eswatini",1980,60.26,21.05
"800",169.78,"male","Eswatini",1980,60.75,21.08
"801",167.34,"male","Eswatini",1980,58.7,20.96
"802",147.7,"female","Eswatini",1980,55.4,25.4
"803",171.48,"male","Eswatini",1980,62.17,21.14
"804",171.9,"male","Eswatini",1980,62.52,21.16
"805",192.42,"male","Eswatini",1980,79.75,21.54
"806",165.25,"male","Eswatini",1980,56.95,20.86
"807",158.32,"female","Eswatini",1980,63.24,25.23
"808",171.39,"male","Eswatini",1980,62.1,21.14
"809",170.45,"male","Eswatini",1980,61.31,21.1
"810",183.5,"male","Eswatini",1980,72.26,21.46
"811",159.16,"female","Eswatini",1980,63.87,25.21
"812",155.49,"female","Eswatini",1980,61.15,25.29
"813",165.01,"male","Eswatini",1980,56.75,20.84
"814",173.59,"male","Eswatini",1980,63.94,21.22
"815",148.66,"female","Eswatini",1980,56.11,25.39
"816",160.25,"female","Eswatini",1980,64.67,25.18
"817",157.14,"female","Eswatini",1980,62.37,25.26
"818",174.58,"male","Eswatini",1980,64.78,21.25
"819",170.72,"male","Eswatini",1980,61.54,21.11
"820",152.01,"female","Eswatini",1980,58.59,25.36
"821",163.76,"female","Eswatini",1980,67.26,25.08
"822",154.65,"female","Eswatini",1980,60.53,25.31
"823",162.98,"female","Eswatini",1980,66.68,25.1
"824",155.92,"female","Eswatini",1980,61.47,25.28
"825",158.43,"female","Eswatini",1980,63.32,25.23
"826",171.95,"male","Eswatini",1980,62.57,21.16
"827",180.96,"male","Eswatini",1980,70.13,21.42
"828",162.31,"male","Eswatini",1980,54.48,20.68
"829",159.97,"female","Eswatini",1980,64.46,25.19
"830",155.15,"male","Eswatini",1980,48.47,20.14
"831",166.79,"male","Eswatini",1980,58.24,20.94
"832",169.99,"male","Eswatini",1980,60.92,21.08
"833",171.74,"male","Eswatini",1980,62.39,21.15
"834",155.98,"female","Eswatini",1980,61.51,25.28
"835",166.22,"male","Eswatini",1980,57.76,20.91
"836",163.1,"female","Eswatini",1980,66.77,25.1
"837",175.53,"male","Eswatini",1980,65.57,21.28
"838",175.16,"male","Eswatini",1980,65.26,21.27
"839",169.09,"male","Eswatini",1980,60.17,21.04
"840",159.72,"female","Eswatini",1980,64.28,25.2
"841",181.23,"male","Eswatini",1980,70.35,21.42
"842",162.94,"female","Eswatini",1980,66.65,25.1
"843",157.33,"female","Eswatini",1980,62.51,25.25
"844",150.06,"female","Eswatini",1980,57.15,25.38
"845",166.08,"male","Eswatini",1980,57.64,20.9
"846",168.5,"male","Eswatini",1980,59.67,21.02
"847",159.38,"male","Eswatini",1980,52.02,20.48
"848",161.57,"female","Eswatini",1980,65.64,25.14
"849",155.32,"female","Eswatini",1980,61.03,25.3
"850",175,"male","Eswatini",1980,65.13,21.27
"851",171.3,"male","Eswatini",1980,62.02,21.14
"852",166.16,"male","Eswatini",1980,57.71,20.9
"853",154.17,"female","Eswatini",1980,60.18,25.32
"854",171.21,"male","Eswatini",1980,61.95,21.13
"855",155.44,"female","Eswatini",1980,61.11,25.29
"856",175.95,"male","Eswatini",1980,65.92,21.29
"857",164.53,"male","Eswatini",1980,56.35,20.82
"858",163.74,"female","Eswatini",1980,67.25,25.08
"859",177.4,"male","Eswatini",1980,67.14,21.33
"860",151.52,"female","Eswatini",1980,58.22,25.36
"861",156.61,"female","Eswatini",1980,61.98,25.27
"862",153.53,"female","Eswatini",1980,59.7,25.33
"863",164.69,"male","Eswatini",1980,56.47,20.82
"864",151.12,"female","Eswatini",1980,57.93,25.37
"865",158.65,"male","Eswatini",1980,51.41,20.43
"866",154.41,"female","Eswatini",1980,60.36,25.32
"867",164.92,"female","Eswatini",1980,68.12,25.05
"868",166.32,"female","Eswatini",1980,69.15,25
"869",169.34,"male","Eswatini",1980,60.38,21.06
"870",163.14,"female","Eswatini",1980,66.8,25.1
"871",169.25,"male","Eswatini",1980,60.31,21.05
"872",149.57,"female","Eswatini",1980,56.79,25.39
"873",153.5,"female","Eswatini",1980,59.68,25.33
"874",144.18,"female","Eswatini",1980,52.8,25.4
"875",154.61,"female","Eswatini",1980,60.5,25.31
"876",158.44,"female","Eswatini",1980,63.33,25.23
"877",177.59,"male","Eswatini",1980,67.3,21.34
"878",163.83,"male","Eswatini",1980,55.75,20.77
"879",166.09,"male","Eswatini",1980,57.65,20.9
"880",163.6,"male","Eswatini",1980,55.57,20.76
"881",163.35,"female","Eswatini",1980,66.96,25.09
"882",159.2,"male","Eswatini",1980,51.87,20.47
"883",172.32,"male","Eswatini",1980,62.88,21.18
"884",168.58,"male","Eswatini",1980,59.75,21.02
"885",162.67,"male","Eswatini",1980,54.78,20.7
"886",171.62,"male","Eswatini",1980,62.29,21.15
"887",183.63,"male","Eswatini",1980,72.37,21.46
"888",175.28,"male","Eswatini",1980,65.37,21.28
"889",172.45,"male","Eswatini",1980,62.99,21.18
"890",164.15,"female","Eswatini",1980,67.55,25.07
"891",167.5,"male","Eswatini",1980,58.83,20.97
"892",176.38,"male","Eswatini",1980,66.28,21.31
"893",169.13,"male","Eswatini",1980,60.2,21.05
"894",184.55,"male","Eswatini",1980,73.14,21.47
"895",154.09,"female","Eswatini",1980,60.12,25.32
"896",167.07,"male","Eswatini",1980,58.47,20.95
"897",159.42,"male","Eswatini",1980,52.05,20.48
"898",155.45,"male","Eswatini",1980,48.72,20.16
"899",163.96,"male","Eswatini",1980,55.87,20.78
"900",169.96,"male","Eswatini",1980,60.9,21.08
"901",157.7,"female","Eswatini",1980,62.79,25.25
"902",167.41,"male","Eswatini",1980,58.76,20.97
"903",188.39,"male","Eswatini",1980,76.37,21.52
"904",175.69,"male","Eswatini",1980,65.71,21.29
"905",154.65,"female","Eswatini",1980,60.54,25.31
"906",156.75,"female","Eswatini",1980,62.09,25.27
"907",172.68,"female","Eswatini",1980,73.84,24.76
"908",140.94,"female","Eswatini",1980,50.41,25.38
"909",162.11,"female","Eswatini",1980,66.04,25.13
"910",157.07,"female","Eswatini",1980,62.32,25.26
"911",169.86,"male","Eswatini",1980,60.82,21.08
"912",163.35,"female","Eswatini",1980,66.96,25.09
"913",163.29,"female","Eswatini",1980,66.91,25.09
"914",160.1,"female","Eswatini",1980,64.55,25.18
"915",170.38,"male","Eswatini",1980,61.25,21.1
"916",169.38,"male","Eswatini",1980,60.41,21.06
"917",164.06,"male","Eswatini",1980,55.95,20.79
"918",155.93,"female","Eswatini",1980,61.48,25.29
"919",158.9,"female","Eswatini",1980,63.67,25.22
"920",169.03,"male","Eswatini",1980,60.12,21.04
"921",166.1,"male","Eswatini",1980,57.66,20.9
"922",174.57,"male","Eswatini",1980,64.77,21.25
"923",167.15,"male","Eswatini",1980,58.54,20.95
"924",148.45,"female","Eswatini",1980,55.96,25.39
"925",170.91,"male","Eswatini",1980,61.7,21.12
"926",161.96,"male","Eswatini",1980,54.18,20.65
"927",175.03,"male","Eswatini",1980,65.16,21.27
